route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
3,G2511F_I2,G2511F_I2_003-06_16,Puerta Blanca,1,003-06,32
3,G2511F_I2,G2511F_I2_003-06_17,El Palo (Olias),0,003-06,31
3,G2511F_I2,G2511F_I2_003-06_18,Puerta Blanca,1,003-06,32
3,G2511F_I2,G2511F_I2_003-06_19,El Palo (Olias),0,003-06,31
3,G2511F_I2,G2511F_I2_003-07_2,Puerta Blanca,1,003-07,32
3,G2511F_I2,G2511F_I2_003-07_3,El Palo (Olias),0,003-07,31
3,G2511F_I2,G2511F_I2_003-07_4,Puerta Blanca,1,003-07,32
3,G2511F_I2,G2511F_I2_003-07_5,El Palo (Olias),0,003-07,31
3,G2511F_I2,G2511F_I2_003-07_6,Puerta Blanca,1,003-07,32
3,G2511F_I2,G2511F_I2_003-07_7,El Palo (Olias),0,003-07,31
3,G2511F_I2,G2511F_I2_003-07_8,Puerta Blanca,1,003-07,32
3,G2511F_I2,G2511F_I2_003-07_9,El Palo (Olias),0,003-07,31
4,G2511F_I2,G2511F_I2_004-01_2,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_3,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_4,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_5,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_6,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_7,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_8,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_9,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_10,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_11,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_12,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_13,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_14,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_15,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_16,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_17,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_18,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_19,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_20,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_21,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_22,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_23,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_24,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_25,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_26,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_27,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_28,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_29,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_30,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_31,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-01_32,Paseo del Parque,1,004-01,42
4,G2511F_I2,G2511F_I2_004-01_33,Cortijo Alto ,0,004-01,43
4,G2511F_I2,G2511F_I2_004-02_2,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_3,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_4,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_5,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_6,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_7,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_8,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_9,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_10,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_11,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_12,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_13,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_14,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_15,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_16,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_17,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_18,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_19,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_20,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_21,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_22,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_23,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_24,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_25,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_26,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_27,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_28,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_29,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_30,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-02_31,Cortijo Alto ,0,004-02,43
4,G2511F_I2,G2511F_I2_004-02_32,Paseo del Parque,1,004-02,42
4,G2511F_I2,G2511F_I2_004-03_2,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_3,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_4,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_5,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_6,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_7,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_8,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_9,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_10,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_11,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_12,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_13,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_14,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_15,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_16,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_17,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_18,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_19,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_20,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_21,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_22,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_23,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_24,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_25,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_26,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_27,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_28,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-03_29,Paseo del Parque,1,004-03,42
4,G2511F_I2,G2511F_I2_004-03_30,Cortijo Alto ,0,004-03,43
4,G2511F_I2,G2511F_I2_004-04_2,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_3,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_4,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_5,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_6,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_7,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_8,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_9,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_10,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_11,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_12,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_13,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_14,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_15,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_16,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_17,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_18,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_19,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_20,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_21,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_22,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_23,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_24,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_25,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_26,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_27,Cortijo Alto ,0,004-04,43
4,G2511F_I2,G2511F_I2_004-04_28,Paseo del Parque,1,004-04,42
4,G2511F_I2,G2511F_I2_004-04_29,Cortijo Alto ,0,004-04,43
5,G2511F_I2,G2511F_I2_005-01_2,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_3,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_4,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_5,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_6,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_7,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_8,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_9,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_10,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_11,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_12,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_13,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_14,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_15,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_16,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_17,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_18,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-01_19,Parque Ocio,0,005-01,53
5,G2511F_I2,G2511F_I2_005-01_20,Alameda Principal ,1,005-01,54
5,G2511F_I2,G2511F_I2_005-02_2,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_3,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_4,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_5,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_6,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_7,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_8,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_9,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_10,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_11,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_12,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_13,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_14,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_15,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_16,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_17,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-02_18,Alameda Principal ,1,005-02,54
5,G2511F_I2,G2511F_I2_005-02_19,Parque Ocio,0,005-02,53
5,G2511F_I2,G2511F_I2_005-03_2,Parque Ocio,0,005-03,53
5,G2511F_I2,G2511F_I2_005-03_3,Alameda Principal ,1,005-03,54
5,G2511F_I2,G2511F_I2_005-03_4,Parque Ocio,0,005-03,53
5,G2511F_I2,G2511F_I2_005-03_5,Alameda Principal ,1,005-03,54
5,G2511F_I2,G2511F_I2_005-03_6,Parque Ocio,0,005-03,53
5,G2511F_I2,G2511F_I2_005-03_7,Alameda Principal ,1,005-03,54
5,G2511F_I2,G2511F_I2_005-03_8,Parque Ocio,0,005-03,53
5,G2511F_I2,G2511F_I2_005-03_9,Alameda Principal ,1,005-03,54
5,G2511F_I2,G2511F_I2_005-03_10,Parque Ocio,0,005-03,53
5,G2511F_I2,G2511F_I2_005-03_11,Alameda Principal ,1,005-03,54
5,G2511F_I2,G2511F_I2_005-03_12,Parque Ocio,0,005-03,53
7,G2511F_I2,G2511F_I2_007-01_2, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_3,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_4, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_5,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_6, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_7,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_8, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_9,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_10, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_11,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_12, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_13,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_14, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_15,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_16, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_17,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_18, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_19,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-01_20, Carlinda,0,007-01,75
7,G2511F_I2,G2511F_I2_007-01_21,Parque Litoral,1,007-01,76
7,G2511F_I2,G2511F_I2_007-02_2,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_3, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_4,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_5, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_6,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_7, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_8,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_9, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_10,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_11, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_12,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_13, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_14,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_15, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_16,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_17, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_18,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_19, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-02_20,Parque Litoral,1,007-02,76
7,G2511F_I2,G2511F_I2_007-02_21, Carlinda,0,007-02,75
7,G2511F_I2,G2511F_I2_007-03_2, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_3,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_4, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_5,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_6, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_7,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_8, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_9,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_10, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_11,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_12, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_13,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_14, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_15,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_16, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-03_17,Parque Litoral,1,007-03,76
7,G2511F_I2,G2511F_I2_007-03_18, Carlinda,0,007-03,75
7,G2511F_I2,G2511F_I2_007-04_2,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_3, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_4,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_5, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_6,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_7, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_8,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_9, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_10,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_11, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_12,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_13, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_14,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_15, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-04_16,Parque Litoral,1,007-04,76
7,G2511F_I2,G2511F_I2_007-04_17, Carlinda,0,007-04,75
7,G2511F_I2,G2511F_I2_007-05_2, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_3,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_4, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_5,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_6, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_7,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_8, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_9,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_10, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_11,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_12, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_13,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_14, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_15,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-05_16, Carlinda,0,007-05,75
7,G2511F_I2,G2511F_I2_007-05_17,Parque Litoral,1,007-05,76
7,G2511F_I2,G2511F_I2_007-06_2, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_3,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_4, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_5,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_6, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_7,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_8, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_9,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_10, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_11,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_12, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_13,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_14, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-06_15,Parque Litoral,1,007-06,76
7,G2511F_I2,G2511F_I2_007-06_16, Carlinda,0,007-06,75
7,G2511F_I2,G2511F_I2_007-07_2, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_3,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-07_4, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_5,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-07_6, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_7,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-07_8, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_9,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-07_10, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_11,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-07_12, Carlinda,0,007-07,75
7,G2511F_I2,G2511F_I2_007-07_13,Parque Litoral,1,007-07,76
7,G2511F_I2,G2511F_I2_007-08_2,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_3, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-08_4,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_5, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-08_6,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_7, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-08_8,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_9, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-08_10,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_11, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-08_12,Parque Litoral,1,007-08,76
7,G2511F_I2,G2511F_I2_007-08_13, Carlinda,0,007-08,75
7,G2511F_I2,G2511F_I2_007-09_2, Carlinda,0,007-09,75
7,G2511F_I2,G2511F_I2_007-09_3,Parque Litoral,1,007-09,76
7,G2511F_I2,G2511F_I2_007-09_4, Carlinda,0,007-09,75
7,G2511F_I2,G2511F_I2_007-09_5,Parque Litoral,1,007-09,76
7,G2511F_I2,G2511F_I2_007-09_6, Carlinda,0,007-09,75
7,G2511F_I2,G2511F_I2_007-09_7,Parque Litoral,1,007-09,76
7,G2511F_I2,G2511F_I2_007-09_8, Carlinda,0,007-09,75
7,G2511F_I2,G2511F_I2_007-09_9,Parque Litoral,1,007-09,76
7,G2511F_I2,G2511F_I2_007-09_10, Carlinda,0,007-09,75
7,G2511F_I2,G2511F_I2_007-09_11,Parque Litoral,1,007-09,76
8,G2511F_I2,G2511F_I2_008-01_2,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_3,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_4,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_5,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_6,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_7,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_8,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_9,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_10,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_11,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_12,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_13,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_14,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_15,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-01_16,Hospital Clínico,0,008-01,87
8,G2511F_I2,G2511F_I2_008-01_17,El Palo (P. Virginia),1,008-01,85
8,G2511F_I2,G2511F_I2_008-02_2,Hospital Clínico,0,008-02,87
8,G2511F_I2,G2511F_I2_008-02_3,El Palo (P. Virginia),1,008-02,85
8,G2511F_I2,G2511F_I2_008-02_4,Hospital Clínico,0,008-02,87
8,G2511F_I2,G2511F_I2_008-02_5,El Palo (P. Virginia),1,008-02,85
8,G2511F_I2,G2511F_I2_008-02_6,Hospital Clínico,0,008-02,87
8,G2511F_I2,G2511F_I2_008-02_7,El Palo (P. Virginia),1,008-02,85
8,G2511F_I2,G2511F_I2_008-02_8,Hospital Clínico,0,008-02,87
8,G2511F_I2,G2511F_I2_008-02_9,El Palo (P. Virginia),1,008-02,85
8,G2511F_I2,G2511F_I2_008-02_10,Hospital Clínico,0,008-02,87
8,G2511F_I2,G2511F_I2_008-02_11,El Palo (P. Virginia),1,008-02,85
8,G2511F_I2,G2511F_I2_008-02_12,Hospital Clínico,0,008-02,87
