shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
624,36.7410768182637,-4.48132753382957,37829,12701
624,36.7411391502622,-4.48151260625169,37830,12719
624,36.741145598397,-4.48164939891153,37831,12732
624,36.7411284033696,-4.48175400506316,37832,12741
624,36.7411520465314,-4.48197662841151,37833,12761
624,36.7411627934209,-4.48211610328035,37834,12774
624,36.7411864365722,-4.48225289594018,37835,12786
624,36.7412014822102,-4.48235213767378,37836,12795
624,36.7412337228531,-4.48248893033361,37837,12808
624,36.7412820837922,-4.48258951317171,37838,12818
624,36.7412872539079,-4.48259965170894,37839,12819
624,36.7413046522197,-4.48263376962049,37840,12823
624,36.7413121750276,-4.48268741380081,37841,12828
624,36.7412874572278,-4.48274105798113,37842,12833
624,36.7412208265976,-4.48276117454876,37843,12841
624,36.7411574199763,-4.48277458559383,37844,12848
624,36.7410929386129,-4.48278129111639,37845,12855
624,36.7409876189361,-4.48276385675778,37846,12867
624,36.7408296391499,-4.48273435245858,37847,12885
624,36.7405985796934,-4.48269546042787,37848,12911
624,36.7403976111353,-4.4826525450836,37849,12933
624,36.7403062616168,-4.48262840520247,37850,12944
624,36.74024285424,-4.48263779293402,37851,12951
624,36.7401891191339,-4.48267534386025,37852,12958
624,36.7401644009727,-4.48273167024958,37853,12963
624,36.740161176864,-4.4827705622803,37854,12967
624,36.7401585682221,-4.48279714712993,37855,12969
624,36.7401648481524,-4.48283611405527,37856,12972
624,36.7401691469641,-4.48316870797357,37857,13002
624,36.7401433540924,-4.48357640374437,37858,13038
624,36.740121860026,-4.4842308627448,37859,13097
624,36.7400788718754,-4.48464928735168,37860,13134
624,36.7400579814199,-4.48490128656841,37861,13157
624,36.7400544794331,-4.48494352999922,37862,13161
624,36.7400272860631,-4.48527155984388,37863,13190
624,36.7399757002163,-4.48582409490168,37864,13240
624,36.7399842978597,-4.4862317906725,37865,13276
624,36.7400113564363,-4.486303543082,37866,13284
624,36.740053078974,-4.48641418088573,37867,13294
624,36.7401089635834,-4.4865536557547,37868,13308
624,36.7402422267191,-4.48666630853343,37869,13326
624,36.7404958619055,-4.48684869874674,37870,13359
624,36.7408311670189,-4.4871276484846,37871,13404
624,36.7411320806172,-4.48739050496845,37872,13444
624,36.7415619607557,-4.48780356515724,37873,13505
624,36.7418262813059,-4.48803237866121,37874,13540
624,36.7418811961154,-4.48807991683606,37875,13548
624,36.7418953636298,-4.48809218126113,37876,13550
624,36.7420391186558,-4.4882166253461,37877,13569
624,36.7421680797413,-4.48832927812486,37878,13587
624,36.7425592645847,-4.4887155162235,37879,13642
624,36.7429386218955,-4.48913796410114,37880,13699
624,36.7429810711113,-4.48915606901199,37881,13704
624,36.7430506555345,-4.48914232269078,37882,13711
624,36.7431112396045,-4.48916629493386,37883,13718
624,36.7433564635581,-4.48941565655325,37884,13754
624,36.7434210437644,-4.48950815085475,37885,13765
624,36.7434254431423,-4.48957650519327,37886,13771
624,36.7434126083316,-4.48963194877029,37887,13776
624,36.7434987049725,-4.48972374739346,37888,13789
624,36.7438926704706,-4.4901440249371,37889,13846
624,36.7441591833647,-4.49044443234685,37890,13886
624,36.744387014395,-4.49074110502409,37891,13923
624,36.7446427791718,-4.49101469034368,37892,13960
624,36.7449221850968,-4.49127218240919,37893,13999
624,36.745068335483,-4.49136874193373,37894,14017
624,36.7452189556196,-4.49144321945862,37895,14035
624,36.7452254163247,-4.49144641409674,37896,14036
624,36.7452961596077,-4.49148139471239,37897,14044
624,36.7455841601698,-4.49163696283529,37898,14079
624,36.7459366385771,-4.49181667083935,37899,14121
624,36.7461365180108,-4.49191591257293,37900,14145
624,36.7465427260412,-4.49214658254827,37901,14195
624,36.7467554992238,-4.49231019729821,37902,14223
624,36.7468477320861,-4.49237545405742,37903,14234
624,36.7468570287841,-4.49238203165625,37904,14236
624,36.7470284506064,-4.49250331634734,37905,14258
624,36.7472174342727,-4.49262544211422,37906,14281
624,36.7474796372189,-4.49272200163878,37907,14311
624,36.7477934198951,-4.49277028140105,37908,14347
624,36.7481888702074,-4.49284001883547,37909,14391
624,36.7484174926493,-4.49287495669293,37910,14416
624,36.7484362512804,-4.49287782337894,37911,14419
624,36.7485501574185,-4.49286709454289,37912,14431
624,36.74864042254,-4.49282417919863,37913,14442
624,36.7487392842178,-4.49275444176422,37914,14455
624,36.7487886303629,-4.49272277645795,37915,14461
624,36.7488273153078,-4.49271741203993,37916,14465
624,36.7488534209214,-4.49272520301841,37917,14468
624,36.7488767460423,-4.4927321641895,37918,14471
624,36.7489143563624,-4.49275228075713,37919,14475
624,36.748951966664,-4.4927831261608,37920,14480
624,36.7489809803127,-4.49284615807267,37921,14487
624,36.7489941216672,-4.49287669742496,37922,14490
624,36.7489939936349,-4.4929044704404,37923,14493
624,36.7489939936349,-4.49299298333803,37924,14501
624,36.7489853970008,-4.49305467414544,37925,14506
624,36.7489553087728,-4.49312172937092,37926,14513
624,36.7489200189326,-4.49314844640901,37927,14518
624,36.7488845577759,-4.49316856297662,37928,14522
651,36.7158658862815,-4.47616743690278,37929,0
651,36.7158787915215,-4.47604324366017,37930,11
651,36.7158602983196,-4.47601852573312,37931,14
651,36.7158076211811,-4.47600578520685,37932,20
651,36.7157667695067,-4.47601383183389,37933,25
651,36.7157151673606,-4.47605406496913,37934,31
651,36.7157001167281,-4.47611039135847,37935,37
651,36.7156872161837,-4.47623645518223,37936,48
651,36.7156743156371,-4.47632765028875,37937,56
651,36.7156721655457,-4.47649931166578,37938,72
651,36.7156893662746,-4.47671388838703,37939,91
651,36.7157861203024,-4.47744613144839,37940,157
651,36.7158054710935,-4.47760169957129,37941,171
651,36.7158291220534,-4.4776526615426,37942,176
651,36.7158721237804,-4.4776875302598,37943,182
651,36.7159172755678,-4.47769557688687,37944,187
651,36.7159674154685,-4.47773224356599,37945,194
651,36.7159796279926,-4.47774117444013,37946,195
651,36.7159947592413,-4.47778836466478,37947,200
651,36.7160054289811,-4.4778216407106,37948,203
651,36.716143034356,-4.47884892676369,37949,296
651,36.7163644922481,-4.4803858325298,37950,435
651,36.7164994605419,-4.48130123631535,37951,519
651,36.7165515487517,-4.48165451739433,37952,551
651,36.7165666002651,-4.48176448796398,37953,561
651,36.7165795006618,-4.48185836527954,37954,569
651,36.716607451514,-4.48197101805821,37955,580
651,36.7166289521626,-4.48204611991065,37956,587
651,36.7166612031245,-4.48215877268933,37957,597
651,36.7166870038841,-4.48224460337783,37958,606
651,36.7167020543232,-4.48235189173846,37959,615
651,36.7167192548213,-4.48242699359091,37960,622
651,36.716749355684,-4.48248600218926,37961,629
651,36.7167816065953,-4.4825450107876,37962,635
651,36.71682245773,-4.4825771972958,37963,640
651,36.7168590087268,-4.48260133717694,37964,645
651,36.7169106101044,-4.4826281592671,37965,651
651,36.7169622114475,-4.48264425252119,37966,657
651,36.7170288639702,-4.48265229914824,37967,664
651,36.7170847653375,-4.48263620589414,37968,671
651,36.7171320664627,-4.48262011264007,37969,676
651,36.7171750674604,-4.48261474822203,37970,681
651,36.7172266686256,-4.48261474822203,37971,687
651,36.7172868699416,-4.4826442525212,37972,694
651,36.7173513712991,-4.48268448565643,37973,702
651,36.7174072724317,-4.48275422309085,37974,711
651,36.7174395230667,-4.48284273598838,37975,719
651,36.71747607377,-4.48296611760311,37976,731
651,36.7174739237292,-4.48310827468096,37977,744
651,36.7174545733583,-4.48321019862355,37978,753
651,36.7174137225598,-4.48328798268502,37979,762
651,36.7173922221308,-4.4833845422096,37980,770
651,36.7173965222171,-4.48347573731614,37981,779
651,36.7174094224746,-4.48355888579562,37982,786
651,36.7174373730248,-4.48363666985709,37983,794
651,36.7174954254203,-4.48374395821773,37984,805
651,36.7175620766412,-4.4838914797136,37985,820
651,36.7176050773983,-4.48399608586522,37986,831
651,36.7176287278042,-4.48407923434471,37987,839
651,36.7176437780589,-4.48419725154142,37988,850
651,36.7177534298249,-4.48500191424619,37989,922
651,36.7180264838314,-4.48691432927455,37990,1096
651,36.7182135364332,-4.48820715402022,37991,1213
651,36.7182586868444,-4.48849683259395,37992,1240
651,36.7182780370126,-4.48861484979064,37993,1250
651,36.7183148524509,-4.4889789650823,37994,1283
651,36.7183191524855,-4.48917208413143,37995,1300
651,36.7182998023277,-4.489268643656,37996,1309
651,36.7182718520913,-4.48934374550845,37997,1317
651,36.7182052014862,-4.48950736025842,37998,1333
651,36.7181622010653,-4.48955832222973,37999,1340
651,36.7181192006202,-4.48961733082807,38000,1347
651,36.7180546999073,-4.48967365721741,38001,1355
651,36.7179944991933,-4.48972193697968,38002,1363
651,36.7179199176861,-4.48977150816662,38003,1373
651,36.7177737156135,-4.48984661001907,38004,1390
651,36.7176103129679,-4.48986270327317,38005,1409
651,36.717343707905,-4.48985733885513,38006,1438
651,36.7166556940019,-4.48984124560102,38007,1514
651,36.7164788670047,-4.4898406485274,38008,1534
651,36.7163752133727,-4.48985181942448,38009,1546
651,36.7163614852799,-4.48986659134883,38010,1548
651,36.71633890952,-4.48989877785702,38011,1551
651,36.7163184838268,-4.48993901099225,38012,1556
651,36.7162787074613,-4.48997253860496,38013,1561
651,36.7162561316771,-4.48998729075455,38014,1564
651,36.7162271056591,-4.4900127717402,38015,1568
651,36.7162066799362,-4.4900462993529,38016,1572
651,36.7161916294,-4.49007714475657,38017,1575
651,36.7161798039766,-4.49011737789181,38018,1579
651,36.7161755038222,-4.49047008837741,38019,1610
651,36.7161753679866,-4.49052533047483,38020,1615
651,36.7161744287837,-4.49090728844701,38021,1649
651,36.7161388861325,-4.49391123866891,38022,1918
651,36.7161363388715,-4.49412652468858,38023,1937
651,36.716135699567,-4.49424878836754,38024,1948
651,36.71614429988,-4.494326572429,38025,1955
651,36.7161873014304,-4.49438826323637,38026,1962
651,36.7162366987333,-4.49443501162208,38027,1969
651,36.716249653636,-4.49444727183471,38028,1971
651,36.7163034054967,-4.49450628043308,38029,1979
651,36.7163399567405,-4.49458406449454,38030,1987
651,36.7163657576081,-4.49467525960107,38031,1995
651,36.7163657576082,-4.49473426819944,38032,2001
651,36.7163550072477,-4.49480937005187,38033,2007
651,36.7163034054967,-4.4949139762035,38034,2018
651,36.7162658649393,-4.49495913535155,38035,2024
651,36.7162432034102,-4.49498639584693,38036,2028
651,36.7161980518144,-4.49500785351907,38037,2033
651,36.7161529001919,-4.49503467560921,38038,2039
651,36.7161227990956,-4.49509100199855,38039,2045
651,36.7161163488591,-4.49518219710509,38040,2053
651,36.7161120487012,-4.49563012601077,38041,2093
651,36.7160891996958,-4.49739979250396,38042,2251
651,36.7160840976698,-4.49779466868665,38043,2286
651,36.71607979751,-4.49791536809237,38044,2297
651,36.7160840976697,-4.49806557179726,38045,2310
651,36.7160905479089,-4.49818358899397,38046,2321
651,36.7161050417544,-4.49828474917901,38047,2330
651,36.7161426681317,-4.49840544858474,38048,2342
651,36.7161781444134,-4.49850334921383,38049,2351
651,36.716221145945,-4.4985864976933,38050,2360
651,36.7162587726327,-4.49864952960518,38051,2367
651,36.716345850618,-4.49876218238386,38052,2381
651,36.716398527376,-4.49880643883263,38053,2388
651,36.71646087941,-4.49886410632647,38054,2397
651,36.7165178562246,-4.49889495173015,38055,2404
651,36.7165834332606,-4.49892982044735,38056,2412
651,36.7167605935342,-4.49898321571191,38057,2432
651,36.7168745466762,-4.498999308966,38058,2445
651,36.7169755993212,-4.49901272001108,38059,2456
651,36.7170444010461,-4.49900467338404,38060,2464
651,36.7170874020929,-4.49899394454798,38061,2468
651,36.7171153527603,-4.49898858012994,38062,2472
651,36.7171497535678,-4.49895907583076,38063,2476
651,36.7171841543599,-4.49892420711356,38064,2481
651,36.7172271553284,-4.49889738502341,38065,2486
651,36.7172572559921,-4.49887592735128,38066,2490
651,36.7173110078576,-4.49885613515772,38067,2496
651,36.7173583088435,-4.49886149957575,38068,2502
651,36.717390559499,-4.49886954620281,38069,2505
651,36.7174206600987,-4.49889368608395,38070,2509
651,36.7174432355405,-4.49892319038313,38071,2513
651,36.7174550607694,-4.49896208241386,38072,2517
651,36.7174668859966,-4.49899829223557,38073,2520
651,36.7174690360376,-4.49904657199786,38074,2525
651,36.7174711860786,-4.49907339408802,38075,2527
651,36.7174582858317,-4.49911765053679,38076,2531
651,36.7174410854987,-4.49916861250809,38077,2536
651,36.7174185100563,-4.49920616343432,38078,2540
651,36.7173894844774,-4.4992383499425,38079,2545
651,36.7173228331069,-4.49928394749578,38080,2553
651,36.7172862823307,-4.4993402738851,38081,2560
651,36.7172615567958,-4.49941805794658,38082,2567
651,36.7172239309665,-4.49959508374163,38083,2583
651,36.7170006454118,-4.50049165366697,38084,2667
651,36.7169920451947,-4.50055602668335,38085,2673
651,36.7170285961109,-4.50061503528172,38086,2680
651,36.7170629969572,-4.50067404388006,38087,2686
651,36.7171016978909,-4.50073305247841,38088,2693
651,36.7171317986038,-4.50080547212184,38089,2700
651,36.7171468489558,-4.50086984513823,38090,2706
651,36.7171446989055,-4.50097176908083,38091,2715
651,36.7171210483506,-4.50104687093328,38092,2723
651,36.7170887975819,-4.50110051511361,38093,2729
651,36.717043646483,-4.50116488812999,38094,2736
651,36.7169855950313,-4.50121048568326,38095,2744
651,36.7168974427427,-4.50122657893735,38096,2754
651,36.7168049902339,-4.50121048568325,38097,2764
651,36.7167297381097,-4.50117561696606,38098,2773
651,36.7166695363571,-4.50110856174066,38099,2782
651,36.7166308352057,-4.50100663779803,38100,2792
651,36.7166263694805,-4.5008848781179,38101,2803
651,36.7166327183548,-4.5008413169442,38102,2807
651,36.7166076992511,-4.50078263962057,38103,2813
651,36.7165711481348,-4.50072899544026,38104,2819
651,36.7165109462584,-4.50065389358784,38105,2829
651,36.7164507443346,-4.50062975370668,38106,2836
651,36.7163625914326,-4.50060024940751,38107,2846
651,36.7162937890974,-4.50058415615343,38108,2854
651,36.7161474077356,-4.50053179750123,38109,2870
651,36.7159883017964,-4.50046742448486,38110,2889
651,36.7159119433714,-4.50041138405999,38111,2899
651,36.7157334861402,-4.50027459140019,38112,2922
651,36.7155464281155,-4.50011634106827,38113,2947
651,36.7154819030583,-4.5000431964305,38114,2957
651,36.7153823440054,-4.49993723710709,38115,2972
652,36.7153823440054,-4.49993723710709,38116,0
652,36.7153281709932,-4.49987958168054,38117,7
652,36.715207500092,-4.4997029141762,38118,28
652,36.7151236459769,-4.49956075709837,38119,44
652,36.7149946394673,-4.49931667607796,38120,70
652,36.7149129352325,-4.49910478156572,38121,91
652,36.7148161815091,-4.49875609439368,38122,124
652,36.7147624286079,-4.49846909802903,38123,150
652,36.7147452276716,-4.49814991515616,38124,179
652,36.7147473777888,-4.49783609670132,38125,207
652,36.7147581283742,-4.49704484504173,38126,278
652,36.7147731791936,-4.49594245713632,38127,376
652,36.7147817796591,-4.49517802756687,38128,444
652,36.7147731791936,-4.49502245944397,38129,458
652,36.7147753293101,-4.49492321771038,38130,467
652,36.7147688789605,-4.4948400692309,38131,475
652,36.7147430775567,-4.49479447167763,38132,480
652,36.7147194262624,-4.4947354630793,38133,485
652,36.7146956434691,-4.4946945160043,38134,490
652,36.7146655418019,-4.49464891845103,38135,495
652,36.7146354401229,-4.4945738165986,38136,503
652,36.7146225393997,-4.49449066811912,38137,510
652,36.7146268396411,-4.49439947301257,38138,518
652,36.7146655418019,-4.49430023127901,38139,528
652,36.7147106942982,-4.49425195151672,38140,535
652,36.7147880985161,-4.49422781163558,38141,544
652,36.7148483017428,-4.49421976500854,38142,550
652,36.7149235557097,-4.49424926930771,38143,559
652,36.7150074100431,-4.49428145581591,38144,569
652,36.7151127653581,-4.49430291348803,38145,581
652,36.7155040860437,-4.49437533313145,38146,625
652,36.7158782035481,-4.49446116381994,38147,667
652,36.7159508239531,-4.49444175098694,38148,675
652,36.715968507089,-4.49443702393881,38149,677
652,36.7160308594719,-4.49440751963963,38150,685
652,36.7160738610858,-4.49436996871342,38151,690
652,36.7160996620427,-4.49430827790606,38152,697
652,36.7161061122805,-4.49424122268066,38153,703
652,36.7161087142551,-4.49391987412022,38154,731
652,36.7161104124388,-4.49371014529557,38155,750
652,36.7161529423366,-4.49041165235404,38156,1045
652,36.716155817084,-4.49018869485469,38157,1065
652,36.7161601172395,-4.49011091079323,38158,1072
652,36.7161515169283,-4.49005458440391,38159,1077
652,36.7161300161461,-4.49000362243261,38160,1082
652,36.716108515358,-4.48997948255148,38161,1085
652,36.7160676638437,-4.48993388499821,38162,1091
652,36.7160354126328,-4.48989365186297,38163,1096
652,36.7160096116546,-4.48977295245726,38164,1107
652,36.7160160618999,-4.48971662606794,38165,1112
652,36.7160483131189,-4.48964688863354,38166,1120
652,36.7161020651203,-4.48959592666224,38167,1127
652,36.7161751677819,-4.48957446899012,38168,1136
652,36.7162396700725,-4.48958251561717,38169,1143
652,36.7162977220878,-4.48963079537946,38170,1150
652,36.7163450236974,-4.48970589723187,38171,1159
652,36.7164052257041,-4.48974613036712,38172,1167
652,36.7164955286254,-4.48975954141219,38173,1177
652,36.7167900887563,-4.48974881257613,38174,1209
652,36.7173792051768,-4.48976222362121,38175,1275
652,36.7175145322288,-4.48977020968571,38176,1290
652,36.717589783584,-4.48975948084965,38177,1298
652,36.7176435345068,-4.48975948084966,38178,1304
652,36.7176850529318,-4.4897249755961,38179,1310
652,36.7177140783989,-4.48969144798341,38180,1314
652,36.7177334287041,-4.48964048601211,38181,1319
652,36.7177334287041,-4.48956404305515,38182,1326
652,36.7176764527914,-4.48912147856759,38183,1366
652,36.7175621335008,-4.48829551486997,38184,1441
652,36.7171686757474,-4.48553283958393,38185,1691
652,36.7168698188819,-4.4834085300436,38186,1884
652,36.7168569193431,-4.48329587726493,38187,1894
652,36.7168418689344,-4.48319931774037,38188,1903
652,36.7168160682268,-4.48307593612565,38189,1914
652,36.7167795172098,-4.48283453731425,38190,1936
652,36.7167580166032,-4.48272724895363,38191,1946
652,36.7167343659293,-4.48262264280203,38192,1956
652,36.7166892146221,-4.48246439247009,38193,1971
652,36.7166655639269,-4.48231150655623,38194,1985
652,36.7166440632886,-4.4821881249415,38195,1996
652,36.7166225626443,-4.48210765867103,38196,2004
652,36.7165709610732,-4.48197086601123,38197,2017
652,36.7165559106085,-4.48189844636781,38198,2024
652,36.7165344099394,-4.48177774696212,38199,2035
652,36.7164828083092,-4.48143442420813,38200,2066
652,36.716288015104,-4.48009159606736,38201,2188
652,36.716192549897,-4.47943349628251,38202,2248
652,36.7159674174284,-4.4777322582308,38203,2402
652,36.7159302402853,-4.47745134382001,38204,2427
652,36.7158915388772,-4.47717507629142,38205,2452
652,36.7158592875925,-4.47688807992674,38206,2478
652,36.7158528373339,-4.47678079156613,38207,2488
652,36.7158442369882,-4.47667082099649,38208,2498
652,36.7158399368151,-4.47657157926292,38209,2506
652,36.7158399368151,-4.47645624427523,38210,2517
652,36.7158528373339,-4.47634359149659,38211,2527
652,36.7158592875925,-4.47623093871793,38212,2537
652,36.7158658862815,-4.47616743690278,38213,2543
704,36.7204707087988,-4.41310891457403,38214,0
704,36.7204225684178,-4.41319206515375,38215,9
704,36.7203854008715,-4.41327507324052,38216,17
704,36.7203801820904,-4.4132867285817,38217,18
704,36.7202814531471,-4.41350722467284,38218,41
704,36.7201216262805,-4.41407211003814,38219,94
704,36.7201129799708,-4.414102668858,38220,97
704,36.7200623078521,-4.41428176222751,38221,114
704,36.7200562048429,-4.41430333236204,38222,116
704,36.7200005361803,-4.41450008525159,38223,135
704,36.7199397593671,-4.41471489214378,38224,155
704,36.7199381060465,-4.41472073554497,38225,156
704,36.7197414464607,-4.41541418439036,38226,221
704,36.7197403191592,-4.41541815936006,38227,222
704,36.71950477035,-4.41624873691497,38228,300
704,36.7195046890782,-4.41624902348213,38229,301
704,36.7194988588735,-4.41626958100283,38230,302
704,36.7194487733259,-4.41644618948873,38231,319
704,36.7194408574617,-4.41647410180319,38232,322
704,36.7193907035493,-4.41665095139833,38233,339
704,36.7193847717978,-4.41667186749416,38234,341
704,36.7187815656507,-4.41879886044657,38235,542
704,36.7187472498217,-4.41891985807612,38236,553
704,36.7187397951036,-4.41894614334486,38237,556
704,36.7187002886419,-4.41908544844206,38238,569
704,36.7186928767533,-4.41911158367952,38239,572
704,36.7186381873175,-4.41930442619767,38240,590
704,36.7186289807142,-4.4193368898202,38241,593
704,36.7186165565388,-4.4193806991728,38242,597
704,36.7186080613992,-4.41941065416458,38243,600
704,36.7185181084594,-4.41972784110888,38244,630
704,36.7184874483853,-4.41983595207532,38245,640
704,36.7184684961226,-4.41990647904516,38246,647
704,36.718398913557,-4.42016541471358,38247,671
704,36.7183005121995,-4.42053159341865,38248,706
704,36.7182275573635,-4.42080307856269,38249,731
704,36.7181614010647,-4.42104926446241,38250,754
704,36.7181358457687,-4.42113925678239,38251,763
704,36.7180909220766,-4.42127947849204,38252,776
704,36.7179188046641,-4.42187131265126,38253,833
704,36.7179079027632,-4.42190563358931,38254,836
704,36.7178673192801,-4.42203317922726,38255,848
704,36.717863949168,-4.42204524511264,38256,849
704,36.7178542503342,-4.42207996945337,38257,853
704,36.717789504934,-4.42231177364895,38258,875
704,36.7177823340451,-4.42233744704433,38259,877
704,36.717779356621,-4.42234810692826,38260,878
704,36.7177188110974,-4.42256487596077,38261,898
704,36.7176367278609,-4.422858752938,38262,926
704,36.7176269537865,-4.42289374617307,38263,930
704,36.7175500285143,-4.42316915730858,38264,956
704,36.7175356557165,-4.42322061544687,38265,960
704,36.7175355137246,-4.42322112381219,38266,961
704,36.7175257998974,-4.42325590163776,38267,964
704,36.7175071974719,-4.42332250283533,38268,970
704,36.7174588403262,-4.42349563330449,38269,986
704,36.717458697786,-4.42349614363151,38270,987
704,36.7174488231113,-4.42353149725708,38271,990
704,36.7173851266496,-4.42375954604934,38272,1011
704,36.7173138174469,-4.4240139775454,38273,1035
704,36.7172954449584,-4.42407953063876,38274,1042
704,36.7172901832116,-4.4240983045669,38275,1043
704,36.7172804323413,-4.4241330957007,38276,1047
704,36.7172732443018,-4.42415874264437,38277,1049
704,36.717266169022,-4.42418398725918,38278,1052
704,36.7172114342083,-4.42437928142096,38279,1070
704,36.7172099167172,-4.42438469581833,38280,1071
704,36.7172021048368,-4.42441256853582,38281,1073
704,36.7171984411423,-4.42442564055486,38282,1074
704,36.7171950755774,-4.42443764890196,38283,1076
704,36.717192029669,-4.42444851674831,38284,1077
704,36.7171453629991,-4.4246150235694,38285,1092
704,36.7170702936372,-4.42487827119271,38286,1117
704,36.7170480727246,-4.42493395058705,38287,1123
704,36.7170040354858,-4.4250590745332,38288,1135
704,36.7169880540934,-4.42511095286597,38289,1140
704,36.7169721026004,-4.42516504971,38290,1145
704,36.7169299046737,-4.42530815647701,38291,1159
704,36.7169027847631,-4.42547225872459,38292,1174
704,36.7168962816175,-4.42558511795491,38293,1184
704,36.7168928651905,-4.42564440779102,38294,1189
704,36.7168945266819,-4.42583850213701,38295,1206
704,36.716892891502,-4.42599051711897,38296,1220
704,36.716879671086,-4.42615410631098,38297,1235
704,36.7168828355839,-4.42628010771331,38298,1246
704,36.7168831936637,-4.42629436578498,38299,1247
704,36.7168833701437,-4.42630139292309,38300,1248
704,36.7168837590182,-4.42631687728005,38301,1249
704,36.7168823720068,-4.42633988764117,38302,1251
704,36.716876602704,-4.42647982496675,38303,1264
704,36.716870523238,-4.42662728112527,38304,1277
704,36.7168696705824,-4.42665758753684,38305,1280
704,36.7168671323915,-4.42674780223506,38306,1288
704,36.7168648733618,-4.42682809269084,38307,1295
704,36.7168622667987,-4.42686888849185,38308,1299
704,36.7168597775169,-4.42690784849107,38309,1302
704,36.7168537169221,-4.42700270262711,38310,1311
704,36.7168347170311,-4.42730006145227,38311,1337
704,36.7168466709584,-4.42773334658443,38312,1376
704,36.716856704608,-4.42798458005361,38313,1398
704,36.7168685414456,-4.42815873982303,38314,1414
704,36.716870148442,-4.42818238445601,38315,1416
704,36.7168727051133,-4.42847263994091,38316,1442
704,36.7168803552465,-4.42866764933876,38317,1460
704,36.7168957796533,-4.42878508044275,38318,1470
704,36.7169015338233,-4.42882888908033,38319,1474
704,36.7169076701886,-4.42887560765247,38320,1478
704,36.7169090676333,-4.42888624697266,38321,1479
704,36.7169124776961,-4.42891220920856,38322,1482
704,36.7169184014566,-4.42895524454813,38323,1486
704,36.7169307531768,-4.42904497855502,38324,1494
704,36.7169413934948,-4.42914912721266,38325,1503
704,36.7169443931231,-4.42917848808605,38326,1506
704,36.7169583753032,-4.429196247555,38327,1508
704,36.7169596245466,-4.42929043065255,38328,1516
704,36.7169746749323,-4.4295217710983,38329,1537
704,36.7170090757701,-4.42981681409003,38330,1564
704,36.7170030188025,-4.42998903265078,38331,1579
704,36.7170012982562,-4.4300142088851,38332,1581
704,36.7169918753366,-4.43015209021701,38333,1594
704,36.7170176759982,-4.43041494672903,38334,1617
704,36.7170194974496,-4.43045066952725,38335,1621
704,36.7170222276991,-4.43050421631815,38336,1625
704,36.7170324873293,-4.43070543673165,38337,1643
704,36.7170353397081,-4.43076138115954,38338,1648
704,36.7170794907284,-4.43162730532727,38339,1726
704,36.7171633427098,-4.43265190917157,38340,1818
704,36.717210135092,-4.43335723881505,38341,1881
704,36.7172141406344,-4.43341761973222,38342,1887
704,36.7172928831551,-4.43460455758122,38343,1993
704,36.717347223843,-4.43503840457744,38344,2032
704,36.717328948463,-4.43607239615334,38345,2125
704,36.7172756141034,-4.43659931351968,38346,2172
704,36.71726831316,-4.43667144142275,38347,2178
704,36.717257180723,-4.43678142078247,38348,2188
704,36.7172225211618,-4.43712382225156,38349,2219
704,36.7170976835994,-4.43803323236945,38350,2302
704,36.7170918062904,-4.4380760457653,38351,2305
704,36.717075242852,-4.43819670594004,38352,2316
704,36.7169354893385,-4.43884311831304,38353,2376
704,36.7167177958591,-4.43985699340317,38354,2470
704,36.7165404168401,-4.44094194711411,38355,2569
704,36.7164976132002,-4.44117069067631,38356,2590
704,36.7164894673765,-4.44121422183723,38357,2594
704,36.716349060635,-4.44172347569143,38358,2642
704,36.7161001876739,-4.44313372014304,38359,2771
704,36.7160343436559,-4.44350680953413,38360,2805
704,36.7156667594656,-4.4455255118242,38361,2990
704,36.7155779875992,-4.44601299907518,38362,3034
704,36.7152342138129,-4.44786522017035,38363,3204
704,36.7152318595713,-4.44787877391141,38364,3205
704,36.7152070514612,-4.44802159753765,38365,3219
704,36.7152008860144,-4.44805709267787,38366,3222
704,36.7151804612037,-4.44817468003564,38367,3233
704,36.7151181081294,-4.44851766757505,38368,3264
704,36.7151048037114,-4.44858875802665,38369,3270
704,36.7150858565195,-4.44868999948389,38370,3280
704,36.7150648929357,-4.44884523245349,38371,3294
704,36.7150407042455,-4.44902527565188,38372,3310
704,36.7150218908221,-4.44914865726668,38373,3321
704,36.7150080242086,-4.44922068748792,38374,3328
704,36.7150020652924,-4.44925164104226,38375,3331
704,36.7148469254857,-4.44992012777366,38376,3393
704,36.7148028011307,-4.45023340675612,38377,3421
704,36.7144771343152,-4.45142692428861,38378,3534
704,36.7141847192495,-4.45268756252589,38379,3651
704,36.7141365833961,-4.45289106029062,38380,3670
704,36.7141022049474,-4.4530363965937,38381,3683
704,36.7139525045383,-4.45366925102556,38382,3742
704,36.7131139503369,-4.45806807381098,38383,4146
704,36.7127398231414,-4.46003145081033,38384,4326
704,36.7126366147487,-4.46089512211334,38385,4404
704,36.7125979115656,-4.46149057251477,38386,4458
704,36.7125936112151,-4.46205383640803,38387,4508
704,36.712616009119,-4.46244775701279,38388,4543
704,36.7126652295572,-4.46331349746685,38389,4621
704,36.7126796182667,-4.46356660229279,38390,4643
704,36.7128086286809,-4.46510619026769,38391,4782
704,36.7128602327795,-4.46562117439868,38392,4828
704,36.7128970642511,-4.46598557911334,38393,4861
704,36.7129953617569,-4.46695817494615,38394,4948
704,36.7130494475093,-4.46749335629152,38395,4997
